order_id,partner_id,base_pay,incentive,earning,late_penalty,complaint_raised,complaint_reason
O53701,P2035,35,0,141.21,0,No,
O53702,P2143,30,50,138.48,0,No,
O53703,P2265,30,10,50.65,0,No,
O53704,P2218,35,20,89.05,0,No,
O53705,P2286,40,0,49.68,0,Yes,Wrong Order
O53706,P2261,25,20,56.4,0,No,
O53707,P2245,40,0,86.88,10,No,
O53708,P2153,40,10,63.36,0,No,
O53709,P2007,25,20,61.53,20,Yes,Late Delivery
O53710,P2294,25,20,126.31,0,Yes,Late Delivery
O53711,P2282,30,0,36.06,0,No,
O53712,P2151,35,0,99.72,0,No,
O53713,P2131,40,0,45.56,10,No,
O53714,P2114,40,20,85.16,0,Yes,Rude Behavior
O53715,P2238,30,10,78.03,0,No,
O53716,P2205,30,50,156.28,0,Yes,Rude Behavior
O53717,P2030,30,0,90.44,0,No,
O53718,P2024,30,0,103.37,0,No,
O53719,P2001,30,10,49.58,0,No,
O53720,P2241,35,10,55.48,0,No,
O53721,P2268,35,0,85.74,0,No,
O53722,P2161,40,10,62.17,0,No,
O53723,P2168,40,0,59.85,0,Yes,No Show
O53724,P2196,40,10,94.19,0,Yes,Late Delivery
O53725,P2168,40,0,56.0,0,Yes,Wrong Order
O53726,P2022,40,0,114.35,0,No,
O53727,P2240,30,10,81.37,0,No,
O53728,P2195,35,20,106.74,10,No,
O53729,P2098,40,0,109.74,0,No,
O53730,P2214,35,0,68.48,0,No,
O53731,P2170,25,20,51.59,20,No,
O53732,P2083,30,10,123.08,0,No,
O53733,P2125,40,0,59.11,0,No,
O53734,P2037,40,20,129.05,0,Yes,Rude Behavior
O53735,P2064,35,0,58.32,0,No,
O53736,P2238,40,10,74.43,0,No,
O53737,P2107,30,0,46.73,0,No,
O53738,P2239,35,10,135.28,20,No,
O53739,P2156,25,10,87.62,0,Yes,Late Delivery
O53740,P2002,35,0,69.87,0,No,
O53741,P2021,35,0,130.21,0,No,
O53742,P2250,25,20,99.88,20,No,
O53743,P2028,40,20,163.47,0,No,
O53744,P2143,35,10,40.51,20,No,
O53745,P2006,40,0,127.51,0,No,
O53746,P2068,35,10,64.26,20,No,
O53747,P2042,30,0,17.560000000000002,20,No,
O53748,P2085,35,10,107.87,0,No,
O53749,P2235,40,20,101.4,0,No,
O53750,P2127,30,0,107.95,10,No,
O53751,P2185,40,10,130.94,0,No,
O53752,P2057,25,10,101.47,0,No,
O53753,P2118,40,10,57.68,0,No,
O53754,P2187,40,0,44.62,10,No,
O53755,P2293,30,10,103.63,0,Yes,Late Delivery
O53756,P2183,30,20,76.38,10,No,
O53757,P2296,30,20,117.45,10,Yes,Rude Behavior
O53758,P2288,25,0,74.95,0,No,
O53759,P2017,25,10,66.49,10,No,
O53760,P2236,40,0,130.34,0,No,
O53761,P2103,35,0,97.37,0,No,
O53762,P2250,25,50,126.02,0,No,
O53763,P2284,25,20,103.86,0,No,
O53764,P2248,25,50,92.93,10,No,
O53765,P2077,30,10,57.06999999999999,10,Yes,Late Delivery
O53766,P2136,30,50,111.23,0,No,
O53767,P2204,30,20,88.23,0,No,
O53768,P2148,30,20,70.29,0,No,
O53769,P2016,35,0,82.08,0,No,
O53770,P2299,25,0,115.04,0,No,
O53771,P2067,35,20,78.27,10,No,
O53772,P2128,35,50,127.07,10,No,
O53773,P2030,25,50,141.86,0,No,
O53774,P2224,25,0,85.06,0,No,
O53775,P2026,25,50,123.37,0,No,
O53776,P2133,30,20,62.74,0,No,
O53777,P2273,40,20,90.82,0,No,
O53778,P2103,25,0,76.53,10,No,
O53779,P2105,30,0,47.66,0,No,
O53780,P2009,35,0,141.0,0,No,
O53781,P2283,25,0,64.23,20,Yes,Rude Behavior
O53782,P2241,35,0,71.83,0,No,
O53783,P2151,40,10,75.8,0,Yes,Wrong Order
O53784,P2163,40,0,58.63,0,No,
O53785,P2074,25,10,74.34,0,No,
O53786,P2184,30,0,39.93,0,Yes,Late Delivery
O53787,P2039,40,10,68.25,0,No,
O53788,P2181,30,0,106.65,10,No,
O53789,P2217,35,0,54.04,0,No,
O53790,P2228,40,0,142.26,0,No,
O53791,P2084,25,20,61.96,0,No,
O53792,P2090,30,0,118.92,0,No,
O53793,P2168,25,20,57.76,0,No,
O53794,P2227,30,0,53.45,0,No,
O53795,P2291,25,10,130.09,0,No,
O53796,P2057,40,0,109.98,0,No,
O53797,P2119,25,10,66.96,10,No,
O53798,P2159,25,0,72.78,20,Yes,No Show
O53799,P2082,40,20,97.7,0,No,
O53800,P2129,30,10,97.81,0,No,
O53801,P2037,25,20,99.49,0,No,
O53802,P2131,40,0,109.74,0,No,
O53803,P2109,40,10,88.04,0,No,
O53804,P2272,40,0,103.02,0,No,
O53805,P2053,25,20,99.73,0,No,
O53806,P2057,30,0,80.47,0,No,
O53807,P2105,40,0,140.34,0,No,
O53808,P2202,35,20,92.62,10,No,
O53809,P2029,35,10,42.28,20,Yes,Late Delivery
O53810,P2294,30,10,94.34,20,No,
O53811,P2217,35,0,21.53,20,No,
O53812,P2236,40,0,71.68,20,No,
O53813,P2205,30,10,116.29,0,Yes,Late Delivery
O53814,P2123,35,0,124.9,0,Yes,Rude Behavior
O53815,P2094,25,20,83.29,20,No,
O53816,P2131,35,10,59.95,10,Yes,Late Delivery
O53817,P2291,25,0,62.89,0,No,
O53818,P2289,25,20,61.489999999999995,20,No,
O53819,P2181,35,0,84.08,0,No,
O53820,P2029,35,20,96.55,0,No,
O53821,P2261,40,10,84.19,20,No,
O53822,P2298,35,0,52.5,0,No,
O53823,P2092,30,20,140.72,10,No,
O53824,P2077,30,10,51.8,10,No,
O53825,P2030,40,50,157.31,20,No,
O53826,P2081,35,50,97.04,0,No,
O53827,P2203,30,0,82.79,0,No,
O53828,P2143,30,10,43.53,20,No,
O53829,P2109,25,10,122.55,0,No,
O53830,P2283,40,0,29.9,20,No,
O53831,P2158,40,20,116.93,10,Yes,
O53832,P2024,25,10,99.46,10,No,
O53833,P2084,30,50,116.15,0,No,
O53834,P2106,30,0,57.89,10,Yes,Late Delivery
O53835,P2092,35,10,64.07,0,No,
O53836,P2206,30,20,124.94,0,Yes,Late Delivery
O53837,P2281,25,50,135.91,0,Yes,Late Delivery
O53838,P2119,40,20,138.04,0,Yes,Rude Behavior
O53839,P2103,40,10,69.97,0,No,
O53840,P2130,25,0,43.89,10,No,
O53841,P2197,25,10,71.84,20,No,
O53842,P2037,30,10,109.3,0,No,
O53843,P2072,40,10,112.35,0,No,
O53844,P2287,25,0,106.06,0,Yes,Rude Behavior
O53845,P2127,25,10,80.03,0,No,
O53846,P2040,25,20,63.03,0,Yes,Late Delivery
O53847,P2074,25,10,95.02,10,No,
O53848,P2231,40,10,62.26,0,No,
O53849,P2014,30,0,130.41,0,No,
O53850,P2172,25,0,94.99,0,No,
O53851,P2162,35,0,73.25,0,No,
O53852,P2214,25,10,57.93,0,No,
O53853,P2237,40,0,64.69,0,No,
O53854,P2055,30,10,73.78,10,No,
O53855,P2255,30,10,94.59,20,No,
O53856,P2292,35,10,32.95,20,No,
O53857,P2162,35,0,81.94,0,No,
O53858,P2292,25,0,57.7,20,No,
O53859,P2296,25,10,119.04,0,Yes,No Show
O53860,P2016,30,10,55.08,20,No,
O53861,P2172,40,20,85.88,0,No,
O53862,P2246,30,10,62.3,0,No,
O53863,P2025,25,0,33.87,0,No,
O53864,P2264,25,10,92.37,10,Yes,Wrong Order
O53865,P2167,35,50,178.23,0,No,
O53866,P2042,25,20,103.17,0,No,
O53867,P2018,40,10,70.29,10,No,
O53868,P2267,25,0,76.02,0,No,
O53869,P2245,30,10,105.18,10,No,
O53870,P2139,25,10,107.53,0,No,
O53871,P2142,35,0,91.32,10,No,
O53872,P2262,40,20,90.84,10,No,
O53873,P2278,35,0,105.47,0,Yes,Late Delivery
O53874,P2135,35,10,137.78,0,Yes,Late Delivery
O53875,P2009,25,0,93.66,0,No,
O53876,P2108,30,50,146.46,0,No,
O53877,P2186,25,0,70.15,20,No,
O53878,P2025,25,20,31.869999999999997,20,No,
O53879,P2104,25,50,107.78,0,No,
O53880,P2230,40,20,120.84,0,No,
O53881,P2006,25,0,46.66,0,No,
O53882,P2149,25,20,112.66,0,Yes,Rude Behavior
O53883,P2113,35,0,71.35,0,No,
O53884,P2288,35,20,101.03,0,No,
O53885,P2148,25,0,93.64,20,No,
O53886,P2166,30,0,79.64,0,No,
O53887,P2288,30,0,74.55,20,No,
O53888,P2133,25,10,118.19,10,No,
O53889,P2113,30,10,84.41,0,No,
O53890,P2257,30,20,124.25,0,Yes,Late Delivery
O53891,P2236,30,0,44.32,0,Yes,Late Delivery
O53892,P2298,30,10,69.72,0,No,
O53893,P2285,25,0,73.22,0,No,
O53894,P2017,30,0,54.0,10,No,
O53895,P2069,40,10,89.79,0,No,
O53896,P2048,25,20,,0,No,
O53897,P2206,40,10,74.38,0,No,
O53898,P2141,35,50,135.59,0,No,
O53899,P2281,30,10,58.51,0,No,
O53900,P2245,40,0,62.1,0,No,
O53901,P2235,35,20,86.36,20,No,
O53902,P2012,25,20,71.92,0,No,
O53903,P2216,35,20,,10,No,
O53904,P2039,40,10,122.06,0,No,
O53905,P2273,25,0,71.11,0,Yes,Late Delivery
O53906,P2034,25,50,123.47,0,No,
O53907,P2295,35,10,66.08,0,No,
O53908,P2082,40,20,76.71,20,No,
O53909,P2094,25,10,62.67,0,No,
O53910,P2070,35,20,83.28,0,Yes,Rude Behavior
O53911,P2099,30,50,142.6,0,No,
O53912,P2220,40,0,38.81,20,No,
O53913,P2247,35,10,80.64,0,Yes,Late Delivery
O53914,P2228,35,10,81.96,0,No,
O53915,P2039,25,0,48.63,0,Yes,Rude Behavior
O53916,P2033,40,10,74.25,20,No,
O53917,P2052,35,10,74.23,20,No,
O53918,P2073,40,20,114.81,20,Yes,Wrong Order
O53919,P2172,30,0,86.13,0,No,
O53920,P2110,35,0,59.61,0,No,
O53921,P2055,30,0,44.31,0,No,
O53922,P2274,30,0,70.81,0,Yes,Wrong Order
O53923,P2182,35,20,132.83,0,No,
O53924,P2042,30,20,112.59,0,No,
O53925,P2057,30,0,95.43,0,No,
O53926,P2136,25,20,79.23,0,No,
O53927,P2050,30,0,79.98,0,No,
O53928,P2287,40,50,118.00999999999999,20,Yes,Rude Behavior
O53929,P2063,30,10,71.43,0,No,
O53930,P2137,25,10,26.810000000000002,20,No,
O53931,P2218,25,0,54.94,10,No,
O53932,P2117,40,10,84.04,10,No,
O53933,P2147,35,10,51.03,10,No,
O53934,P2107,35,10,100.95,0,Yes,Wrong Order
O53935,P2070,25,10,47.790000000000006,20,No,
O53936,P2242,35,20,116.48,10,No,
O53937,P2072,40,20,100.56,10,Yes,Wrong Order
O53938,P2005,40,0,91.85,10,No,
O53939,P2253,25,20,58.8,0,No,
O53940,P2220,30,20,108.94999999999999,20,No,
O53941,P2275,25,0,111.89,0,No,
O53942,P2087,25,0,91.41,10,No,
O53943,P2132,40,0,72.69,10,No,
O53944,P2155,35,0,63.55,0,No,
O53945,P2124,30,10,91.39,0,No,
O53946,P2085,30,0,124.6,10,No,
O53947,P2222,35,20,151.71,0,No,
O53948,P2284,40,20,51.8,20,Yes,Late Delivery
O53949,P2180,40,0,135.47,0,No,
O53950,P2258,30,10,58.37,0,No,
O53951,P2234,40,10,91.04,0,Yes,Rude Behavior
O53952,P2085,30,0,104.14,10,No,
O53953,P2190,30,20,145.79,0,No,
O53954,P2063,25,20,137.07,0,No,
O53955,P2182,40,0,64.72,10,No,
O53956,P2170,35,50,93.03,0,No,
O53957,P2029,25,10,68.22,10,No,
O53958,P2091,40,10,76.02,0,No,
O53959,P2153,35,0,53.65,0,No,
O53960,P2247,35,0,91.64,10,Yes,Rude Behavior
O53961,P2079,35,0,102.95,0,No,
O53962,P2194,25,0,110.21,0,No,
O53963,P2012,25,0,56.05,20,No,
O53964,P2257,40,10,158.39,0,No,
O53965,P2023,35,0,97.65,0,No,
O53966,P2139,30,0,65.19,0,No,
O53967,P2274,30,0,61.9,0,Yes,Late Delivery
O53968,P2053,35,0,105.05,20,No,
O53969,P2270,30,10,85.59,0,No,
O53970,P2040,30,10,97.08,10,No,
O53971,P2084,30,10,102.62,10,No,
O53972,P2115,40,10,52.400000000000006,20,No,
O53973,P2199,30,20,53.53,20,No,
O53974,P2035,40,10,129.27,0,No,
O53975,P2025,25,0,61.16,20,No,
O53976,P2173,40,10,81.26,0,No,
O53977,P2109,35,10,58.42,10,No,
O53978,P2077,40,0,49.76,0,Yes,Late Delivery
O53979,P2204,35,10,160.04,0,Yes,Wrong Order
O53980,P2078,40,20,74.37,20,No,
O53981,P2149,25,0,113.2,0,No,
O53982,P2213,35,0,134.95,0,Yes,Rude Behavior
O53983,P2026,25,20,72.24,0,No,
O53984,P2231,40,0,54.43000000000001,20,No,
O53985,P2138,30,10,118.83000000000001,10,Yes,Late Delivery
O53986,P2178,30,10,71.61,0,Yes,Late Delivery
O53987,P2125,35,0,92.72,10,No,
O53988,P2277,30,50,102.95,0,Yes,Late Delivery
O53989,P2027,30,50,129.88,20,No,
O53990,P2060,25,20,99.9,0,No,
O53991,P2181,40,0,81.96,0,Yes,Late Delivery
O53992,P2194,30,20,83.28,0,No,
O53993,P2131,25,0,95.61,20,No,
O53994,P2262,35,20,167.6,0,No,
O53995,P2040,35,20,124.22,0,No,
O53996,P2024,30,0,52.17,20,No,
O53997,P2063,30,0,113.2,10,No,
O53998,P2275,35,10,111.21,0,No,
O53999,P2286,25,0,112.99,10,No,
O54000,P2055,30,10,108.04,0,Yes,Wrong Order
O54001,P2210,40,0,48.26,0,No,
O54002,P2118,30,0,67.33,0,No,
O54003,P2021,30,10,119.97999999999999,10,No,
O54004,P2100,40,50,134.44,10,No,
O54005,P2212,25,0,67.27,0,No,
O54006,P2014,25,20,130.9,0,No,
O54007,P2122,40,20,95.28,10,No,
O54008,P2257,40,0,69.87,10,Yes,Rude Behavior
O54009,P2289,25,0,73.29,0,No,
O54010,P2056,40,0,98.01,0,No,
O54011,P2252,40,0,95.27,0,No,
O54012,P2225,40,50,129.42,10,Yes,Late Delivery
O54013,P2071,30,20,97.11,0,No,
O54014,P2084,25,10,95.98,0,No,
O54015,P2123,25,0,57.760000000000005,20,No,
O54016,P2061,25,10,63.82,0,No,
O54017,P2254,30,10,112.69,0,No,
O54018,P2018,25,20,90.78,0,No,
O54019,P2159,40,0,106.67,0,No,
O54020,P2266,40,0,75.55,0,Yes,Wrong Order
O54021,P2064,25,20,96.91,10,Yes,Rude Behavior
O54022,P2291,25,10,66.15,0,No,
O54023,P2280,35,0,75.36,10,No,
O54024,P2137,25,10,121.43,10,No,
O54025,P2272,40,50,180.2,10,No,
O54026,P2071,25,10,27.0,20,Yes,Late Delivery
O54027,P2106,40,20,83.82,10,No,
O54028,P2145,35,20,87.02,0,No,
O54029,P2125,30,20,65.27,0,No,
O54030,P2280,40,0,117.82,0,No,
O54031,P2245,40,0,68.08,0,No,
O54032,P2103,40,0,57.2,10,No,
O54033,P2041,25,20,44.91,10,No,
O54034,P2066,25,0,48.0,10,No,
O54035,P2244,35,10,47.22,20,No,
O54036,P2252,35,50,114.07,20,Yes,Late Delivery
O54037,P2019,35,10,86.73,0,No,
O54038,P2129,40,20,130.39,20,No,
O54039,P2108,30,0,49.56,0,No,
O54040,P2026,25,0,96.44,20,No,
O54041,P2085,35,10,72.18,10,No,
O54042,P2189,35,20,83.3,10,No,
O54043,P2091,40,10,125.19,10,No,
O54044,P2141,30,0,114.44,10,No,
O54045,P2236,40,10,52.260000000000005,20,No,
O54046,P2099,25,20,136.4,20,No,
O54047,P2066,25,0,74.13,0,No,
O54048,P2187,40,20,128.81,0,Yes,Rude Behavior
O54049,P2169,30,20,120.99000000000001,10,No,
O54050,P2193,25,10,65.84,20,Yes,No Show
O54051,P2295,30,0,95.17,0,No,
O54052,P2246,35,0,48.71,0,Yes,Wrong Order
O54053,P2219,25,10,75.5,0,Yes,Late Delivery
O54054,P2072,25,0,79.37,0,No,
O54055,P2272,35,10,109.05,0,No,
O54056,P2195,30,10,60.49,0,No,
O54057,P2193,30,0,49.94,0,No,
O54058,P2167,35,10,56.27,0,No,
O54059,P2122,35,10,135.01,0,No,
O54060,P2057,35,0,117.82,0,No,
O54061,P2221,25,0,77.64,0,Yes,No Show
O54062,P2160,35,0,41.37,0,No,
O54063,P2150,40,0,79.53,10,No,
O54064,P2193,25,10,98.61,0,Yes,Rude Behavior
O54065,P2094,30,0,96.56,10,Yes,Late Delivery
O54066,P2090,40,20,131.72,0,No,
O54067,P2128,30,20,78.64,0,No,
O54068,P2199,30,20,121.21,0,No,
O54069,P2128,35,0,43.0,0,Yes,Late Delivery
O54070,P2074,35,20,68.62,0,No,
O54071,P2121,35,20,162.91,0,No,
O54072,P2234,30,0,107.01,10,No,
O54073,P2232,25,0,80.65,0,No,
O54074,P2168,35,0,91.48,0,No,
O54075,P2069,40,0,82.59,0,No,
O54076,P2033,30,0,67.46,0,No,
O54077,P2257,40,20,73.96,0,No,
O54078,P2219,40,0,71.09,0,Yes,Late Delivery
O54079,P2194,40,10,108.1,0,No,
O54080,P2030,40,10,62.36,10,No,
O54081,P2214,40,0,115.37,0,No,
O54082,P2289,25,0,80.9,20,Yes,Rude Behavior
O54083,P2206,30,0,117.1,0,Yes,Rude Behavior
O54084,P2238,35,20,132.41,10,No,
O54085,P2278,35,10,76.71,0,No,
O54086,P2142,35,10,68.23,10,No,
O54087,P2005,25,20,72.05,0,No,
O54088,P2213,30,10,88.24,0,No,
O54089,P2292,35,10,97.19,20,Yes,Rude Behavior
O54090,P2209,35,0,98.68,0,No,
O54091,P2043,40,0,72.6,0,No,
O54092,P2148,25,10,48.68,0,No,
O54093,P2031,30,0,85.99,20,No,
O54094,P2194,40,50,120.9,0,No,
O54095,P2158,30,10,103.74,0,No,
O54096,P2016,30,0,104.97,0,No,
O54097,P2222,30,20,142.16,0,Yes,Late Delivery
O54098,P2253,30,10,111.75,0,No,
O54099,P2227,25,10,84.67,10,No,
O54100,P2226,25,20,116.76,0,Yes,Rude Behavior
O54101,P2154,40,10,81.35,0,No,
O54102,P2059,25,10,143.19,20,No,
O54103,P2026,40,0,83.7,0,No,
O54104,P2242,30,20,148.96,0,No,
O54105,P2255,25,10,45.5,0,Yes,Late Delivery
O54106,P2228,25,10,123.71,0,No,
O54107,P2185,25,10,74.12,20,No,
O54108,P2250,40,10,99.98,10,No,
O54109,P2056,35,20,104.98,0,No,
O54110,P2016,35,20,83.15,20,No,
O54111,P2228,25,10,99.59,0,Yes,No Show
O54112,P2281,35,20,97.33,0,Yes,Wrong Order
O54113,P2117,40,10,94.37,0,No,
O54114,P2263,25,20,130.08,10,No,
O54115,P2257,35,50,173.65,0,No,
O54116,P2239,30,10,79.99,0,No,
O54117,P2224,35,0,92.15,0,No,
O54118,P2240,35,10,74.61,0,No,
O54119,P2067,40,20,98.12,0,No,
O54120,P2061,35,10,60.269999999999996,10,Yes,
O54121,P2133,25,0,25.770000000000003,10,No,
O54122,P2120,35,10,124.7,0,No,
O54123,P2097,30,0,15.920000000000002,20,Yes,Late Delivery
O54124,P2256,30,0,62.47,0,No,
O54125,P2213,40,0,89.07,10,No,
O54126,P2102,30,20,70.45,10,No,
O54127,P2215,35,10,99.71,0,No,
O54128,P2298,30,10,81.68,0,No,
O54129,P2167,25,0,59.8,10,No,
O54130,P2036,35,50,125.26,0,No,
O54131,P2063,25,20,118.38,0,No,
O54132,P2091,30,20,71.03,0,No,
O54133,P2044,35,20,83.03,0,No,
O54134,P2156,25,0,105.84,0,No,
O54135,P2142,30,50,118.55,0,No,
O54136,P2149,30,10,60.44,20,No,
O54137,P2208,25,50,82.3,0,No,
O54138,P2180,25,10,40.39,0,No,
O54139,P2264,35,10,59.47,0,Yes,Late Delivery
O54140,P2033,40,10,70.28,0,Yes,Rude Behavior
O54141,P2098,35,0,48.88,0,No,
O54142,P2082,25,20,121.91,0,No,
O54143,P2159,30,50,121.91,10,No,
O54144,P2188,40,0,139.48,0,No,
O54145,P2067,40,0,62.650000000000006,20,No,
O54146,P2246,40,0,69.94,0,No,
O54147,P2074,30,0,40.37,0,No,
O54148,P2129,30,50,128.58,0,No,
O54149,P2206,25,0,23.189999999999998,10,No,
O54150,P2092,40,10,90.23,0,No,
O54151,P2017,40,10,114.19,0,Yes,Rude Behavior
O54152,P2033,25,0,101.26,0,No,
O54153,P2029,40,50,170.62,0,No,
O54154,P2243,40,50,116.32,20,Yes,Late Delivery
O54155,P2098,25,20,54.82,0,Yes,Late Delivery
O54156,P2002,40,0,55.11,20,No,
O54157,P2010,35,20,101.78,20,No,
O54158,P2006,25,0,79.3,0,No,
O54159,P2273,25,10,88.54,0,No,
O54160,P2169,40,10,57.04,0,No,
O54161,P2017,40,20,93.64,10,No,
O54162,P2123,40,0,94.17,0,No,
O54163,P2267,40,0,120.99,0,No,
O54164,P2239,40,20,95.98,0,No,
O54165,P2112,25,0,102.34,0,Yes,Rude Behavior
O54166,P2114,30,0,94.27,10,No,
O54167,P2155,25,10,44.82,0,No,
O54168,P2265,40,0,135.91,0,No,
O54169,P2226,40,0,88.81,0,No,
O54170,P2144,35,10,140.75,0,Yes,Rude Behavior
O54171,P2244,25,10,76.28,0,No,
O54172,P2257,40,50,99.62,0,No,
O54173,P2003,40,0,91.95,0,Yes,Late Delivery
O54174,P2102,30,50,98.85,0,No,
O54175,P2023,40,50,105.87,0,No,
O54176,P2227,25,10,131.61,0,No,
O54177,P2266,35,20,81.39,10,No,
O54178,P2088,35,20,96.83,10,No,
O54179,P2069,25,20,57.93,0,No,
O54180,P2086,30,10,25.369999999999997,20,No,
O54181,P2170,35,20,99.01,0,No,
O54182,P2250,35,0,70.13,0,No,
O54183,P2218,25,0,49.63,0,No,
O54184,P2123,40,10,112.51,0,Yes,Wrong Order
O54185,P2272,25,10,43.12,20,No,
O54186,P2117,35,50,109.12,10,No,
O54187,P2023,30,0,28.54,10,Yes,Late Delivery
O54188,P2103,40,0,94.13,0,No,
O54189,P2230,40,10,122.83,0,No,
O54190,P2080,25,10,102.13,0,No,
O54191,P2260,40,0,52.82,10,No,
O54192,P2129,30,10,59.25,10,No,
O54193,P2211,30,20,77.39,10,No,
O54194,P2048,40,0,61.5,10,No,
O54195,P2299,35,0,32.97,10,No,
O54196,P2046,40,0,82.54,10,No,
O54197,P2158,40,10,66.16,10,No,
O54198,P2296,30,0,32.77,10,Yes,No Show
O54199,P2292,25,0,39.51,0,No,
O54200,P2154,30,10,112.91,10,No,
O54201,P2213,40,0,98.73,0,No,
O54202,P2256,40,0,110.52,0,No,
O54203,P2125,40,20,134.19,20,No,
O54204,P2245,25,50,113.00999999999999,20,Yes,Wrong Order
O54205,P2054,40,20,107.32,0,No,
O54206,P2280,40,0,93.28,10,No,
O54207,P2095,25,50,139.06,10,Yes,Rude Behavior
O54208,P2096,25,50,142.53,10,No,
O54209,P2244,40,50,99.49,0,No,
O54210,P2191,25,0,34.09,10,No,
O54211,P2024,30,0,60.75,0,No,
O54212,P2113,35,10,86.63,0,No,
O54213,P2067,40,0,97.72,10,No,
O54214,P2246,25,10,135.11,10,No,
O54215,P2139,35,0,47.61,0,Yes,Late Delivery
O54216,P2259,25,10,66.56,10,No,
O54217,P2070,25,20,145.48,0,No,
O54218,P2232,30,0,44.49,0,No,
O54219,P2007,40,50,109.17,0,No,
O54220,P2029,30,50,133.62,0,Yes,Rude Behavior
O54221,P2140,30,0,34.57,10,Yes,Late Delivery
O54222,P2019,30,0,84.91,20,No,
O54223,P2120,25,20,95.66,10,Yes,Wrong Order
O54224,P2229,40,10,145.9,0,Yes,Rude Behavior
O54225,P2274,30,0,114.9,0,No,
O54226,P2168,30,20,132.2,10,No,
O54227,P2160,40,10,82.55,0,No,
O54228,P2173,30,0,118.49,0,No,
O54229,P2019,25,50,134.61,0,Yes,Rude Behavior
O54230,P2188,35,20,100.7,0,No,
O54231,P2093,30,0,67.76,0,No,
O54232,P2179,35,10,58.89,10,No,
O54233,P2107,35,0,47.14,0,Yes,Late Delivery
O54234,P2159,30,50,159.93,0,No,
O54235,P2035,25,0,68.18,0,No,
O54236,P2087,40,20,132.9,0,No,
O54237,P2046,25,20,84.99,0,No,
O54238,P2235,35,0,49.06,0,No,
O54239,P2076,25,20,82.21,0,No,
O54240,P2028,25,20,82.6,10,No,
O54241,P2187,25,0,87.54,20,No,
O54242,P2039,35,10,91.48,10,No,
O54243,P2188,30,20,75.57,0,No,
O54244,P2242,35,10,123.48,0,No,
O54245,P2187,35,10,109.03,0,Yes,No Show
O54246,P2134,40,0,95.03,0,No,
O54247,P2233,35,0,95.16,0,No,
O54248,P2085,25,0,84.99,0,No,
O54249,P2111,40,20,69.98,0,No,
O54250,P2171,35,10,99.45,0,No,
O54251,P2205,35,0,70.72,0,No,
O54252,P2106,40,0,74.64,0,No,
O54253,P2243,30,20,109.54,0,No,
O54254,P2194,30,0,51.77,0,Yes,Late Delivery
O54255,P2098,30,20,74.05,0,No,
O54256,P2033,40,50,114.71,10,Yes,Late Delivery
O54257,P2077,30,0,108.45,0,No,
O54258,P2204,40,0,98.31,0,No,
O54259,P2210,35,50,87.19,20,No,
O54260,P2199,25,10,44.68,0,No,
O54261,P2248,35,0,102.7,20,No,
O54262,P2262,30,10,109.98,10,Yes,Rude Behavior
O54263,P2037,30,0,58.31,0,No,
O54264,P2041,35,10,58.37,0,No,
O54265,P2033,35,10,122.69,10,Yes,Wrong Order
O54266,P2135,25,0,50.35,10,No,
O54267,P2069,35,0,114.23,0,No,
O54268,P2017,30,10,90.02,0,No,
O54269,P2075,25,0,109.41,0,No,
O54270,P2069,30,10,51.58,0,No,
O54271,P2161,25,10,85.31,0,No,
O54272,P2179,40,10,132.78,0,Yes,No Show
O54273,P2068,40,20,109.21,0,No,
O54274,P2089,25,10,66.15,0,No,
O54275,P2240,30,20,78.34,0,Yes,Rude Behavior
O54276,P2042,25,20,86.0,0,No,
O54277,P2237,25,10,58.34,0,Yes,Late Delivery
O54278,P2153,30,0,41.43,0,No,
O54279,P2267,25,10,121.74,0,Yes,Rude Behavior
O54280,P2206,30,10,38.52,10,No,
O54281,P2139,25,50,81.55,10,No,
O54282,P2075,25,10,64.14,20,Yes,
O54283,P2086,35,10,121.42,0,No,
O54284,P2055,25,20,136.85,0,No,
O54285,P2009,40,0,27.22,20,No,
O54286,P2045,40,0,53.68,0,Yes,Late Delivery
O54287,P2220,25,10,,0,No,
O54288,P2277,25,0,78.24,0,Yes,Wrong Order
O54289,P2070,40,10,102.0,0,No,
O54290,P2194,25,20,84.54,20,No,
O54291,P2116,30,0,73.32,20,No,
O54292,P2202,25,20,54.44,0,No,
O54293,P2132,40,10,90.97,20,No,
O54294,P2100,40,0,76.78,0,No,
O54295,P2120,35,20,142.14,0,No,
O54296,P2251,30,0,38.73,0,No,
O54297,P2206,40,50,133.88,0,No,
O54298,P2090,40,0,85.15,0,No,
O54299,P2107,35,10,76.45,0,No,
O54300,P2103,30,0,127.99,0,No,
O54301,P2044,35,20,73.03,0,No,
O54302,P2150,30,10,70.9,0,Yes,Rude Behavior
O54303,P2093,35,0,72.87,0,No,
O54304,P2136,35,50,147.73,0,No,
O54305,P2206,25,10,87.82,0,No,
O54306,P2010,30,20,130.27,20,No,
O54307,P2110,30,20,119.88,0,No,
O54308,P2254,25,10,79.15,0,No,
O54309,P2020,30,10,93.89,0,No,
O54310,P2143,40,10,133.03,0,No,
O54311,P2284,30,0,44.92,0,Yes,Rude Behavior
O54312,P2158,30,20,84.84,0,No,
O54313,P2221,25,20,121.72,0,No,
O54314,P2087,25,0,54.74,0,Yes,Rude Behavior
O54315,P2097,30,50,132.96,0,No,
O54316,P2044,35,10,88.86,0,No,
O54317,P2042,25,0,88.44,0,No,
